time,battery_power_mw,battery_energy_mwh,grid_purchase_mw,price_yuan_per_kwh
2026-01-01 07:30:00,-4.036113060918339,57.694014737044725,49.048486939081656,0.165
2026-01-01 07:45:00,7.578691479353381,59.38866166987798,42.52419147935338,0.165
2026-01-01 08:00:00,-30.0,51.003406754253774,14.555399999999988,0.507
2026-01-01 08:15:00,-29.619241810071877,42.724576988088195,18.49055818992812,0.507
2026-01-01 08:30:00,-24.482001959482414,35.88164941225248,23.223298040517605,0.507
2026-01-01 08:45:00,-30.0,27.49639449662827,30.484600000000004,0.507
2026-01-01 09:00:00,-16.033814427729126,23.014807121750867,24.955585572270873,0.507
2026-01-01 09:15:00,-18.332977087326185,17.890584247099937,8.705322912673825,0.507
2026-01-01 09:30:00,-12.288704861500737,14.455786818881464,8.514895138499238,0.507
2026-01-01 09:45:00,-25.26449670499588,7.394145312670183,0.0,0.507
2026-01-01 10:00:00,-22.401682968591942,1.1326845716488245,6.475917031408045,0.507
2026-01-01 10:15:00,-4.052415518835204,0.0,34.35398448116477,0.507
2026-01-01 10:30:00,-0.0,0.0,33.62899999999999,0.507
2026-01-01 10:45:00,-0.0,0.0,27.193500000000014,0.507
2026-01-01 11:00:00,-0.0,0.0,49.64439999999999,0.336
2026-01-01 11:15:00,-0.0,0.0,55.57740000000002,0.336
2026-01-01 11:30:00,-0.0,0.0,33.57719999999999,0.336
2026-01-01 11:45:00,-0.0,0.0,43.54570000000001,0.336
2026-01-01 12:00:00,12.216148194640196,2.731613778642681,74.08154819464019,0.336
2026-01-01 12:15:00,0.5380987388990013,2.8519363145211885,64.83059873889903,0.336
2026-01-01 12:30:00,4.678502613076612,3.898081302096158,59.19840261307658,0.336
2026-01-01 12:45:00,-11.917174892735165,0.5671296571074591,54.73132510726482,0.336
2026-01-01 13:00:00,0.016468204914470874,0.5708120596730744,72.73396820491449,0.336
2026-01-01 13:15:00,-2.042199308489057,0.0,71.60840069151095,0.336
2026-01-01 13:30:00,12.46683842645248,2.7876698186054254,89.16223842645248,0.336
2026-01-01 13:45:00,22.683424397382286,7.859837710107825,90.35282439738234,0.336
2026-01-01 14:00:00,30.0,14.568041642607193,117.44579999999996,0.165
2026-01-01 14:15:00,30.0,21.27624557510656,103.09909999999999,0.165
2026-01-01 14:30:00,27.664772366162904,27.462276734386357,95.26697236616286,0.165
2026-01-01 14:45:00,30.0,34.17048066688572,91.23859999999999,0.165
2026-01-01 15:00:00,30.0,40.87868459938509,117.01930000000002,0.165
2026-01-01 15:15:00,22.15455375931289,45.8325934210848,131.2961537593129,0.165
2026-01-01 15:30:00,30.0,52.54079735358417,145.18480000000002,0.165
2026-01-01 15:45:00,30.0,59.249001286083534,153.08839999999998,0.165
2026-01-01 16:00:00,3.3585683506642727,60.0,129.79216835066427,0.336
2026-01-01 16:15:00,0.0,60.0,113.501,0.336
2026-01-01 16:30:00,0.0,60.0,141.95589999999999,0.336
2026-01-01 16:45:00,0.0,60.0,115.33420000000001,0.336
2026-01-01 17:00:00,0.0,60.0,107.78119999999998,0.336
2026-01-01 17:15:00,0.0,60.0,113.04689999999998,0.336
2026-01-01 17:30:00,0.0,60.0,135.3468,0.336
2026-01-01 17:45:00,0.0,60.0,144.2515,0.336
2026-01-01 18:00:00,-4.8016288721126905,58.657903929903796,155.5403711278873,0.336
2026-01-01 18:15:00,6.00203609014087,60.0,166.72213609014085,0.336
2026-01-01 18:30:00,0.0,60.0,155.4964,0.336
2026-01-01 18:45:00,0.0,60.0,129.0894,0.336
2026-01-01 19:00:00,-5.3582335464308315,58.50232819385761,125.91256645356918,0.507
2026-01-01 19:15:00,-30.0,50.1170732782334,124.7085,0.507
2026-01-01 19:30:00,1.5052396666662506,50.453655099942885,165.34133966666627,0.507
2026-01-01 19:45:00,2.681019548495862,51.05314929588714,179.55081954849587,0.507
2026-01-01 20:00:00,-2.66917382588273,50.30709253108252,179.11222617411727,0.507
